frame,x1,y1,x2,y2,conf
2600,5,574,15,582,0.2315530627965927
2601,1041,282,1050,290,0.43994858860969543
2601,1020,303,1030,311,0.31516706943511963
2601,5,574,15,582,0.23702020943164825
2602,1041,282,1049,290,0.42702192068099976
2602,1020,303,1030,311,0.2954970598220825
2602,5,574,15,582,0.2470623254776001
2603,1041,281,1050,289,0.3732587397098541
2603,1020,303,1030,311,0.2819359600543976
2603,5,574,15,582,0.24807246029376984
2604,1041,280,1049,289,0.26912203431129456
2604,1020,303,1030,311,0.2560465335845947
2604,5,574,15,582,0.2481415569782257
2605,1041,280,1049,289,0.25347262620925903
2605,5,574,15,582,0.24756039679050446
2605,1020,303,1030,311,0.23950131237506866
2605,1018,302,1029,311,0.11142463237047195
2606,1041,281,1050,290,0.27389365434646606
2606,1020,303,1030,311,0.26782816648483276
2606,5,574,15,582,0.2439141571521759
2607,1020,303,1030,311,0.27238208055496216
2607,5,574,15,582,0.24220168590545654
2607,1041,280,1049,289,0.16912224888801575
2608,1020,303,1030,311,0.2720063328742981
2608,5,574,15,582,0.2404395192861557
2608,1041,280,1049,288,0.15910056233406067
2609,1020,303,1030,311,0.27102091908454895
2609,5,574,15,582,0.24275654554367065
2609,1041,280,1049,289,0.159851536154747
2610,1020,303,1030,311,0.27776408195495605
2610,5,574,15,582,0.23073816299438477
2610,1041,280,1049,288,0.15471531450748444
2611,1020,303,1030,311,0.2748778760433197
2611,5,574,15,582,0.23560276627540588
2611,1163,35,1174,45,0.197482168674469
2611,1041,280,1049,288,0.17180806398391724
2612,1020,303,1030,311,0.27532413601875305
2612,5,574,15,582,0.2413969784975052
2612,1041,278,1050,287,0.1783435195684433
2612,891,155,898,161,0.10283065587282181
2613,894,154,901,160,0.2910120487213135
2613,1020,303,1030,311,0.27595964074134827
2613,5,574,15,582,0.24081860482692719
2613,1041,278,1050,287,0.2109641134738922
2614,1020,303,1030,311,0.3057187795639038
2614,1041,278,1050,287,0.24476826190948486
2614,5,574,15,582,0.23938710987567902
2614,896,153,903,160,0.17413780093193054
2615,898,154,906,162,0.3161011040210724
2615,1020,303,1030,311,0.31310197710990906
2615,5,574,15,582,0.24535930156707764
2615,1041,278,1050,286,0.18064220249652863
2616,1020,303,1030,311,0.3136650621891022
2616,5,574,15,582,0.23862701654434204
2616,1041,278,1050,286,0.20545890927314758
2617,1020,303,1030,311,0.3158492147922516
2617,1041,278,1050,286,0.2452622354030609
2617,5,574,15,582,0.24226218461990356
2618,1020,303,1030,311,0.32030147314071655
2618,5,574,15,582,0.23485620319843292
2618,1041,277,1050,286,0.23398537933826447
2619,1020,303,1030,311,0.3096109926700592
2619,5,574,15,582,0.24287569522857666
2619,1042,277,1050,285,0.14601998031139374
2620,1020,303,1030,311,0.28901177644729614
2620,919,118,927,127,0.2869599461555481
2620,5,574,15,582,0.24361653625965118
2620,1042,277,1050,285,0.1835731863975525
2621,1020,303,1030,311,0.28577619791030884
2621,5,574,15,582,0.2418917417526245
2621,922,112,931,120,0.16000598669052124
2621,1042,277,1050,285,0.15978531539440155
2622,1020,303,1030,311,0.3114626407623291
2622,5,574,15,582,0.22830095887184143
2622,1043,277,1051,285,0.10835257917642593
2622,928,105,936,113,0.10056191682815552
2623,1020,303,1030,311,0.3068488836288452
2623,5,574,15,582,0.22126786410808563
2623,1043,277,1051,285,0.12076900154352188
2624,1020,303,1030,311,0.32734188437461853
2624,5,574,15,582,0.22291308641433716
2624,1043,277,1051,285,0.14442332088947296
2625,1020,303,1030,312,0.35535576939582825
2625,5,574,14,582,0.3001652956008911
2625,1043,277,1051,285,0.12504221498966217
2626,1020,303,1030,311,0.34253427386283875
2626,5,574,14,582,0.30218198895454407
2626,1043,276,1051,285,0.11119943857192993
2627,1020,303,1030,311,0.328434556722641
2627,5,574,14,582,0.30061662197113037
2628,1020,303,1030,311,0.32900992035865784
2628,5,574,14,582,0.2839461863040924
2629,1020,303,1030,311,0.3312765955924988
2629,5,574,14,582,0.25748053193092346
2630,1020,303,1030,312,0.3387548625469208
2630,5,574,14,582,0.2552023231983185
2630,1043,276,1053,284,0.10183733701705933
2631,1020,303,1030,311,0.33171892166137695
2631,5,574,14,582,0.2628389596939087
2632,1020,303,1030,311,0.3102906346321106
2632,5,574,14,582,0.27463358640670776
2633,1020,303,1030,311,0.28764399886131287
2633,5,574,14,582,0.25597384572029114
2634,1020,303,1030,311,0.29610204696655273
2634,5,574,14,582,0.2726234495639801
2635,1020,303,1030,311,0.30629417300224304
2635,5,574,14,582,0.2705411911010742
2636,1020,303,1030,311,0.30196908116340637
2636,5,574,14,582,0.2817590534687042
2637,1020,303,1030,311,0.3364172875881195
2637,5,574,14,582,0.2797868847846985
2638,1020,303,1030,312,0.3730103671550751
2638,5,574,14,582,0.23521694540977478
2638,1043,276,1053,284,0.12742914259433746
2639,1020,303,1030,312,0.3686983287334442
2639,5,574,14,582,0.24570000171661377
2639,1043,276,1053,284,0.11672510951757431
2640,1020,303,1030,312,0.376556396484375
2640,5,574,14,582,0.2525758147239685
2640,1043,276,1053,284,0.11203853040933609
2641,1020,303,1030,312,0.3649662137031555
2641,5,574,14,582,0.26220715045928955
2641,1043,276,1053,284,0.10829591751098633
2642,1020,303,1030,312,0.3581947386264801
2642,5,574,14,582,0.24908772110939026
2642,1043,276,1053,284,0.10949636995792389
2643,1020,303,1030,312,0.3590763509273529
2643,5,574,14,582,0.2580723464488983
2643,1043,276,1053,284,0.11391346901655197
2644,1020,303,1030,312,0.34715932607650757
2644,5,574,14,582,0.26161912083625793
2644,1043,276,1053,284,0.11948538571596146
2645,1020,303,1030,311,0.33330821990966797
2645,5,574,14,582,0.25594332814216614
2645,1043,276,1053,284,0.11642050743103027
2646,1020,303,1030,312,0.33773934841156006
2646,5,574,14,582,0.2508780360221863
2646,1043,276,1053,284,0.12679557502269745
2647,1020,303,1030,312,0.36509189009666443
2647,5,574,14,582,0.2600681781768799
2647,1043,276,1053,284,0.15759356319904327
2648,1020,303,1030,312,0.37268999218940735
2648,5,574,14,582,0.2671656310558319
2648,1043,276,1053,284,0.1456242948770523
2649,1020,303,1030,312,0.3680943250656128
2649,5,574,14,582,0.27626684308052063
2649,1043,276,1053,284,0.13876643776893616
2650,1020,303,1030,312,0.3729674220085144
2650,5,574,14,582,0.2661256790161133
2650,1043,276,1053,284,0.13960421085357666
2651,1020,303,1030,312,0.3708628714084625
2651,5,574,14,582,0.26949697732925415
2651,1043,276,1053,284,0.1441420167684555
2652,1020,303,1030,312,0.3775985836982727
2652,5,574,14,582,0.2728959321975708
2652,1043,276,1053,284,0.162109836935997
2653,1020,303,1030,312,0.37210413813591003
2653,5,574,14,582,0.26996132731437683
2653,1043,276,1053,284,0.15442150831222534
2654,1020,303,1030,312,0.37172266840934753
2654,5,574,14,582,0.2664245665073395
2654,1043,276,1053,284,0.15040066838264465
2655,1020,303,1030,312,0.3755464553833008
2655,5,574,14,582,0.28080737590789795
2655,1043,276,1053,284,0.15319128334522247
2656,1020,303,1030,312,0.35765427350997925
2656,5,574,14,582,0.2770704925060272
2656,1043,276,1053,284,0.14087659120559692
2657,1020,303,1030,312,0.35755085945129395
2657,5,574,14,582,0.27570125460624695
2657,1043,276,1053,284,0.13369877636432648
2658,1020,303,1030,312,0.35181552171707153
2658,5,574,14,582,0.2812928855419159
2658,1043,276,1053,284,0.20106343924999237
2659,1020,303,1030,312,0.36051124334335327
2659,5,574,14,582,0.2807067632675171
2659,1043,276,1053,284,0.21164339780807495
2660,1020,303,1030,312,0.3412601053714752
2660,5,574,14,582,0.2733089327812195
2660,1043,276,1053,284,0.2043825387954712
2661,1020,303,1030,312,0.32181426882743835
2661,5,574,14,582,0.287272185087204
2661,1043,276,1053,284,0.18559487164020538
2662,1020,303,1030,312,0.32542017102241516
2662,5,574,14,582,0.2807874381542206
2662,1043,276,1053,284,0.19748073816299438
2663,1020,303,1030,312,0.3310093879699707
2663,5,574,14,582,0.27833157777786255
2663,1043,276,1053,284,0.20344288647174835
2664,1020,303,1030,312,0.33425554633140564
2664,5,574,14,582,0.2824830412864685
2664,1043,276,1053,284,0.2035014033317566
2665,1020,303,1030,312,0.3468213379383087
2665,5,574,14,582,0.256574422121048
2665,1043,276,1053,284,0.2250688523054123
2666,1020,303,1030,312,0.33861568570137024
2666,823,0,829,3,0.2680456340312958
2666,5,574,14,582,0.26708275079727173
2666,1043,276,1053,284,0.2228868305683136
2667,1020,303,1030,312,0.337678462266922
2667,5,574,14,582,0.24940833449363708
2667,823,0,829,3,0.24235627055168152
2667,1043,276,1053,284,0.21559731662273407
2668,1020,303,1030,312,0.32994887232780457
2668,5,574,14,582,0.243574321269989
2668,1043,276,1053,284,0.21067042648792267
2668,902,20,911,29,0.1982242614030838
2668,823,0,829,3,0.14610324800014496
2669,1020,303,1030,312,0.32579123973846436
2669,822,0,829,3,0.2688448429107666
2669,5,574,14,582,0.24103416502475739
2669,1043,276,1053,284,0.20188996195793152
2670,1020,303,1030,312,0.3217827379703522
2670,5,574,14,582,0.24229484796524048
2670,1043,276,1053,284,0.20334525406360626
2671,1020,303,1030,312,0.32393142580986023
2671,5,574,14,582,0.2539839446544647
2671,1043,276,1053,284,0.21847163140773773
2671,894,21,903,30,0.10417718440294266
2672,1020,303,1030,312,0.33821961283683777
2672,5,574,14,582,0.25589877367019653
2672,1043,276,1053,284,0.23099343478679657
2673,1020,303,1030,312,0.3549184501171112
2673,1043,276,1053,284,0.2650422751903534
2673,5,574,14,582,0.2536299526691437
2673,937,23,944,30,0.11806496232748032
2674,1020,303,1030,312,0.3569522500038147
2674,1043,276,1053,284,0.28272607922554016
2674,5,574,14,582,0.25782886147499084
2674,821,0,828,5,0.13107433915138245
2674,937,22,944,30,0.12085682153701782
2675,1020,303,1030,312,0.3388599455356598
2675,1043,276,1053,284,0.27194976806640625
2675,5,574,15,582,0.2613019347190857
2675,937,22,944,30,0.10074964165687561
2676,1020,303,1030,312,0.36114779114723206
2676,1043,276,1053,284,0.30382397770881653
2676,5,574,15,582,0.25897085666656494
2676,937,22,944,30,0.10127317905426025
2677,1020,303,1030,312,0.34531718492507935
2677,5,574,15,582,0.2639695405960083
2677,1043,276,1053,284,0.2635495066642761
2677,937,22,944,30,0.11122564971446991
2678,1020,303,1030,312,0.3537783920764923
2678,5,574,15,582,0.2631112337112427
2678,1043,276,1053,284,0.25757572054862976
2678,937,22,944,30,0.10495968163013458
2679,1020,303,1030,312,0.35339224338531494
2679,5,574,15,582,0.2623782157897949
2679,1043,276,1053,284,0.2534380853176117
2680,1020,303,1030,312,0.35232290625572205
2680,1043,276,1053,284,0.2566985785961151
2680,5,574,15,582,0.24721895158290863
2681,1020,303,1030,312,0.3560708165168762
2681,1043,276,1053,284,0.2549079656600952
2681,5,574,14,582,0.2540575861930847
2681,970,111,977,118,0.11667227745056152
2682,969,118,976,125,0.39653831720352173
2682,1020,303,1030,312,0.36211228370666504
2682,1043,276,1053,284,0.2857277989387512
2682,5,574,14,582,0.24003733694553375
2683,969,124,976,132,0.5470278859138489
2683,1020,303,1030,312,0.3624143600463867
2683,1043,276,1053,284,0.2907022535800934
2683,5,574,14,582,0.24017487466335297
2684,1020,303,1030,312,0.374095618724823
2684,1043,276,1053,284,0.3060016334056854
2684,5,574,14,582,0.24299654364585876
2684,968,131,976,139,0.23434625566005707
2685,1020,303,1030,312,0.36546728014945984
2685,1043,276,1053,284,0.28191807866096497
2685,5,574,14,582,0.24384425580501556
2685,968,135,975,142,0.1305868923664093
2685,937,23,944,30,0.10174112766981125
2686,1020,303,1030,312,0.3466227054595947
2686,5,574,14,582,0.2643917500972748
2686,1043,276,1053,284,0.2587995231151581
2686,967,128,975,136,0.20274193584918976
2687,967,123,973,130,0.5498020648956299
2687,1020,303,1030,312,0.34651103615760803
2687,5,574,14,582,0.2694740891456604
2687,1043,276,1053,284,0.26223158836364746
2688,967,118,973,124,0.48950180411338806
2688,1020,303,1030,312,0.3401729166507721
2688,5,574,14,582,0.27329587936401367
2688,1043,276,1053,284,0.24073441326618195
2689,1020,303,1030,312,0.3504932224750519
2689,966,114,973,120,0.2838538885116577
2689,5,574,14,582,0.2800140976905823
2689,1043,276,1053,284,0.23518940806388855
2690,1020,303,1030,312,0.3684532642364502
2690,5,574,14,582,0.2676698863506317
2690,1043,276,1053,284,0.26437774300575256
2690,966,110,972,116,0.18666471540927887
2691,1020,303,1030,312,0.3678699731826782
2691,5,574,14,582,0.27465924620628357
2691,1043,276,1053,284,0.26910167932510376
2691,937,22,944,30,0.11906641721725464
2692,1020,303,1030,312,0.3881162405014038
2692,1043,276,1053,284,0.27970263361930847
2692,5,574,14,582,0.2789227366447449
2692,937,22,944,30,0.16042986512184143
2693,1020,303,1030,312,0.4145364761352539
2693,1043,276,1053,284,0.31210827827453613
2693,5,574,14,582,0.2795283794403076
2693,937,22,944,30,0.17082683742046356
2694,1020,303,1030,312,0.39051350951194763
2694,1043,276,1053,284,0.28652775287628174
2694,5,574,14,582,0.2843036651611328
2694,937,22,944,30,0.1452864557504654
2695,1020,303,1030,312,0.40173786878585815
2695,1043,276,1053,284,0.31001773476600647
2695,5,574,14,582,0.27843034267425537
2695,937,22,944,30,0.15286478400230408
2696,1020,303,1030,312,0.4119345545768738
2696,1043,276,1053,284,0.3213275074958801
2696,5,574,14,582,0.28955334424972534
2696,937,22,944,30,0.15696199238300323
2697,1020,303,1030,312,0.3940516710281372
2697,1043,276,1053,284,0.30517736077308655
2697,5,574,14,582,0.29115915298461914
2697,963,126,970,133,0.24687203764915466
2697,936,22,944,30,0.12513767182826996
2698,1020,303,1030,312,0.38897743821144104
2698,1043,276,1053,284,0.30070796608924866
2698,5,574,14,582,0.2774813771247864
2698,962,118,970,126,0.1501605212688446
2698,936,22,944,30,0.12757904827594757
2699,1020,303,1030,312,0.3838385045528412
2699,1043,276,1053,284,0.2891278862953186
2699,5,574,14,582,0.2825109660625458
2699,936,22,944,30,0.1227620542049408
2700,1020,303,1030,312,0.37560591101646423
2700,5,574,14,582,0.2895280122756958
2700,1043,276,1053,284,0.2750645875930786
2700,936,22,945,31,0.16924826800823212
2701,1020,303,1030,312,0.3728764057159424
2701,5,574,14,582,0.2901953458786011
2701,1043,276,1053,284,0.276444673538208
2701,936,22,944,31,0.1331135630607605
2702,1020,303,1030,312,0.37870341539382935
2702,1043,276,1053,284,0.29760000109672546
2702,5,574,14,582,0.2793704569339752
2702,936,22,944,31,0.11938022822141647
2703,1020,303,1030,312,0.38593730330467224
2703,1043,276,1053,284,0.29311609268188477
2703,5,574,14,582,0.29107844829559326
2703,937,22,944,31,0.11520683765411377
2704,1020,303,1030,312,0.39397844672203064
2704,1043,276,1053,284,0.2925896644592285
2704,5,574,14,582,0.2899785339832306
2704,937,22,944,30,0.12987582385540009
2705,1020,303,1030,312,0.3935500383377075
2705,1043,276,1053,284,0.2939252257347107
2705,5,574,14,582,0.29375407099723816
2705,937,22,944,30,0.11194624751806259
2706,1020,303,1030,312,0.39072030782699585
2706,1043,276,1053,284,0.3138119876384735
2706,5,574,14,582,0.27267035841941833
2707,1020,303,1030,312,0.38970473408699036
2707,1043,276,1053,284,0.2893531620502472
2707,5,574,14,582,0.2716220021247864
2708,1020,303,1030,312,0.39981815218925476
2708,1043,276,1053,284,0.31197550892829895
2708,5,574,14,582,0.27296456694602966
2709,1020,303,1030,312,0.40156301856040955
2709,1043,276,1053,284,0.3130705952644348
2709,5,574,14,582,0.2724171578884125
2710,1020,303,1030,312,0.39780524373054504
2710,1043,276,1053,284,0.29948949813842773
2710,5,574,14,582,0.2825819253921509
2711,1020,303,1030,312,0.4166274070739746
2711,1043,276,1053,284,0.3343750238418579
2711,5,574,14,582,0.2813241481781006
2712,1020,303,1030,312,0.4138859808444977
2712,1043,276,1053,284,0.3358701467514038
2712,5,574,14,582,0.27929967641830444
2713,1020,303,1030,312,0.41360217332839966
2713,1043,276,1053,284,0.3210305869579315
2713,5,574,14,582,0.2876017987728119
2714,1020,303,1030,312,0.3961517810821533
2714,1043,276,1053,284,0.29588645696640015
2714,5,574,14,582,0.282529354095459
2715,1020,303,1030,312,0.39783889055252075
2715,1043,276,1053,284,0.28763481974601746
2715,5,574,14,582,0.2810521423816681
2716,1020,303,1030,312,0.40948355197906494
2716,1043,276,1053,284,0.30307018756866455
2716,5,574,14,582,0.29305019974708557
2717,1020,303,1030,312,0.40715888142585754
2717,1043,276,1053,284,0.29968973994255066
2717,5,574,14,582,0.2957356572151184
2717,937,22,944,30,0.11096407473087311
2718,1020,303,1030,312,0.3948605954647064
2718,5,574,14,582,0.3086814880371094
2718,1043,276,1053,284,0.2842368185520172
2718,937,22,944,30,0.13679295778274536
2719,687,133,698,145,0.45181554555892944
2719,1020,303,1030,312,0.4008508026599884
2719,5,574,14,582,0.2961837649345398
2719,1043,276,1053,284,0.29029613733291626
2719,936,22,944,31,0.14576086401939392
2720,1020,303,1030,312,0.39882662892341614
2720,683,133,695,145,0.32920268177986145
2720,5,574,14,582,0.2997305393218994
2720,1043,276,1053,284,0.29347091913223267
2720,936,22,944,31,0.13258089125156403
2721,1020,303,1030,312,0.409451961517334
2721,1043,276,1053,284,0.311725914478302
2721,5,574,14,582,0.30181342363357544
2721,679,134,692,147,0.16428183019161224
2721,936,22,944,31,0.1430255025625229
2722,1020,303,1030,312,0.40513503551483154
2722,1043,276,1053,284,0.3143177926540375
2722,5,574,14,582,0.29962876439094543
2722,936,22,944,31,0.14128945767879486
2722,676,135,688,146,0.10199717432260513
2723,1020,303,1030,312,0.41878095269203186
2723,1043,276,1053,284,0.33077552914619446
2723,5,574,14,582,0.2994439899921417
2723,936,22,944,31,0.14716090261936188
2723,672,136,685,148,0.13764680922031403
2724,668,137,680,149,0.6109341382980347
2724,1020,303,1030,312,0.4128713607788086
2724,1043,276,1053,284,0.32035455107688904
2724,5,574,14,582,0.29882296919822693
2724,936,22,944,31,0.13077670335769653
2725,661,140,676,152,0.4609765112400055
2725,1020,303,1030,312,0.4238545894622803
2725,1043,276,1053,284,0.30639925599098206
2725,5,574,14,582,0.27892208099365234
2725,937,22,944,30,0.129110187292099
2726,1020,303,1030,312,0.4095158278942108
2726,1043,276,1053,284,0.30610740184783936
2726,5,574,14,582,0.29275521636009216
2726,657,142,674,155,0.15669173002243042
2727,1020,303,1030,312,0.42113202810287476
2727,1043,276,1053,284,0.3125704824924469
2727,5,574,14,582,0.28834906220436096
2727,1030,39,1039,47,0.1909831464290619
2728,1020,303,1030,312,0.41584277153015137
2728,1043,276,1053,284,0.30700740218162537
2728,5,574,14,582,0.27352190017700195
2728,1034,39,1042,47,0.20584215223789215
2729,1020,303,1030,312,0.40889760851860046
2729,1043,276,1053,284,0.3277188539505005
2729,5,574,14,582,0.28425130248069763
2729,1037,41,1045,48,0.22030189633369446
2730,1020,303,1030,312,0.41832104325294495
2730,1043,276,1053,284,0.3285086750984192
2730,5,574,14,582,0.28982019424438477
2730,1038,44,1046,51,0.2664410471916199
